stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location
2292,STATE,71ST STREET,29,232.2,165.7,10/1/12,Weekday,"(41.76524700, -87.62479200)"
2293,STATE,70TH STREET,29,13.3,14,10/1/12,Weekday,"(41.76724095, -87.62467940)"
2294,STATE,69TH STREET,29,333.6,221.5,10/1/12,Weekday,"(41.76906512, -87.62486011)"
2295,STATE,68TH STREET,29,15.9,18.5,10/1/12,Weekday,"(41.77086733, -87.62490600)"
2296,STATE,MARQUETTE RD,29,44.3,33.5,10/1/12,Weekday,"(41.77316509, -87.62497893)"
2297,STATE,66TH STREET,29,11.4,8.2,10/1/12,Weekday,"(41.77446500, -87.62502000)"
2298,STATE,65TH STREET,29,2.3,2.2,10/1/12,Weekday,"(41.77651800, -87.62509700)"
2299,STATE,64TH STREET,29,0.5,1.8,10/1/12,Weekday,"(41.77753500, -87.62516700)"
2300,STATE,63RD STREET,29,203.3,127.5,10/1/12,Weekday,"(41.78034686, -87.62518605)"
2301,STATE,6200 SOUTH,29,0.3,1,10/1/12,Weekday,"(41.78228300, -87.62527300)"
2302,STATE,61ST STREET (north leg),29,56.8,43,10/1/12,Weekday,"(41.78404000, -87.62531700)"
2303,STATE,60TH STREET,29,30.8,36.8,10/1/12,Weekday,"(41.78535500, -87.62535300)"
2304,STATE,59TH STREET,29,101.7,121.1,10/1/12,Weekday,"(41.78712000, -87.62540700)"
2305,STATE,58TH STREET,29,40,37.2,10/1/12,Weekday,"(41.78903500, -87.62545200)"
2306,STATE,57TH STREET,29,42.1,71.1,10/1/12,Weekday,"(41.79081700, -87.62549700)"
2307,STATE,56TH STREET,29,16.5,23.8,10/1/12,Weekday,"(41.79265700, -87.62553800)"
2309,STATE,GARFIELD,29,198.7,156.1,10/1/12,Weekday,"(41.79488543, -87.62559085)"
2310,STATE,54TH STREET,29,25.3,11.4,10/1/12,Weekday,"(41.79641254, -87.62558899)"
2312,STATE,5200 SOUTH,29,14.5,43.3,10/1/12,Weekday,"(41.80024655, -87.62568936)"
2313,STATE,51ST STREET,29,77.2,123,10/1/12,Weekday,"(41.80182273, -87.62577101)"
2314,STATE,50TH STREET,29,24,51.4,10/1/12,Weekday,"(41.80370500, -87.62606000)"
2316,STATE,48TH STREET,29,17.2,35.7,10/1/12,Weekday,"(41.80726800, -87.62591000)"
2317,STATE,47TH STREET,29,143.3,116.2,10/1/12,Weekday,"(41.80908000, -87.62597000)"
2318,STATE,46TH STREET,29,9.6,8.4,10/1/12,Weekday,"(41.81090000, -87.62600200)"
2320,STATE,44TH STREET,29,23.7,53.9,10/1/12,Weekday,"(41.81452700, -87.62608000)"
2322,STATE,42ND STREET,29,15.3,51.3,10/1/12,Weekday,"(41.81817171, -87.62618995)"
2325,STATE,40TH STREET (south leg),29,20.8,59.5,10/1/12,Weekday,"(41.82171300, -87.62629000)"
2326,STATE,PERSHING,29,95,116.7,10/1/12,Weekday,"(41.82361194, -87.62629943)"
2327,STATE,38TH STREET,29,20.7,28.5,10/1/12,Weekday,"(41.82540000, -87.62632000)"
2330,STATE,35TH STREET,29,196.9,213,10/1/12,Weekday,"(41.83083232, -87.62640253)"
2331,STATE,3400 SOUTH,29,47.5,3.4,10/1/12,Weekday,"(41.83284478, -87.62642056)"
2332,STATE,33RD STREET,29,79.1,20.2,10/1/12,Weekday,"(41.83461837, -87.62636095)"
2333,STATE,3200 SOUTH,29,42.1,9.5,10/1/12,Weekday,"(41.83628200, -87.62643200)"
2334,STATE,31ST STREET,29,72.9,35.4,10/1/12,Weekday,"(41.83819684, -87.62643615)"
2335,STATE,30TH STREET,29,84.8,131.8,10/1/12,Weekday,"(41.83945498, -87.62654188)"
2336,STATE,29TH STREET,29,150.7,173.5,10/1/12,Weekday,"(41.84172800, -87.62655700)"
2337,STATE,28TH STREET,29,64.3,91.7,10/1/12,Weekday,"(41.84317500, -87.62663200)"
2338,STATE,27TH STREET,29,67.2,98,10/1/12,Weekday,"(41.84438200, -87.62667300)"
2342,STATE,23RD STREET,29,14.7,12,10/1/12,Weekday,"(41.85082700, -87.62692200)"
2345,STATE,CULLERTON,29,65.1,65.3,10/1/12,Weekday,"(41.85534300, -87.62702000)"
2346,STATE,ARCHER,29,44.8,14.5,10/1/12,Weekday,"(41.85642703, -87.62702419)"
2349,STATE,16TH STREET,"29,62,129",219.3,38.6,10/1/12,Weekday,"(41.86003300, -87.62715500)"
2350,STATE,14TH PLACE,"29,62,129",258.4,27,10/1/12,Weekday,"(41.86230565, -87.62717064)"
2352,STATE,13TH STREET,"29,62,129",45.3,62.5,10/1/12,Weekday,"(41.86566500, -87.62725800)"
2353,STATE,ROOSEVELT,"29,62,129",512.2,732.2,10/1/12,Weekday,"(41.86766345, -87.62733283)"
2354,STATE,11TH STREET,"29,62,129,130,146",105.2,38.5,10/1/12,Weekday,"(41.86915967, -87.62732643)"
2355,STATE,9TH STREET,"29,62,129,130,146",210.9,119.4,10/1/12,Weekday,"(41.87040500, -87.62736800)"
2357,STATE,BALBO,"29,130,146",151.3,104.4,10/1/12,Weekday,"(41.87297730, -87.62741716)"
2359,STATE,KINZIE,29,15.1,81.7,10/1/12,Weekday,"(41.88912800, -87.62791500)"
2361,STATE,GRAND,36,175.1,74.5,10/1/12,Weekday,"(41.89158100, -87.62794900)"
2362,WESTERN,95TH STREET,"48,49A",112.4,29.2,10/1/12,Weekday,"(41.72147898, -87.68195337)"
2363,LAWRENCE,MARINE DRIVE,81,5.3,192.3,10/1/12,Weekday,"(41.96909978, -87.64974426)"
2367,STATE,GRAND,29,203.7,380.8,10/1/12,Weekday,"(41.89154644, -87.62816555)"
2368,STATE,HUBBARD,"29,36",111.2,87.9,10/1/12,Weekday,"(41.89015128, -87.62810692)"
2370,STATE,MARINA CITY,"29,36,62",230.4,104.8,10/1/12,Weekday,"(41.88835000, -87.62817200)"
2376,STATE,ROOSEVELT,"29,62,129",953.7,567,10/1/12,Weekday,"(41.86759377, -87.62753585)"
2377,STATE,13TH STREET,"29,62,129",42.2,48.4,10/1/12,Weekday,"(41.86563457, -87.62755336)"
2378,STATE,14TH STREET,"29,62,129",19.5,80.9,10/1/12,Weekday,"(41.86417806, -87.62749611)"
2379,STATE,15TH STREET,"29,62,129",33,276.6,10/1/12,Weekday,"(41.86208300, -87.62744200)"
2382,STATE,18TH STREET,"29,62",64.1,252.7,10/1/12,Weekday,"(41.85753705, -87.62733640)"
2386,STATE,CERMAK,29,144.3,93.7,10/1/12,Weekday,"(41.85250401, -87.62718485)"
2387,STATE,23RD STREET,29,9.5,26.9,10/1/12,Weekday,"(41.85088532, -87.62716041)"
2390,STATE,26TH STREET,29,84.9,146.1,10/1/12,Weekday,"(41.84574000, -87.62702000)"
2391,STATE,27TH STREET,29,100.4,87.2,10/1/12,Weekday,"(41.84445300, -87.62697000)"
2392,STATE,28TH STREET,29,91.1,69.5,10/1/12,Weekday,"(41.84348200, -87.62694000)"
2393,STATE,29TH STREET,29,147.9,148.9,10/1/12,Weekday,"(41.84209500, -87.62691500)"
2394,STATE,30TH STREET,29,112.7,100,10/1/12,Weekday,"(41.83968000, -87.62683700)"
2395,STATE,31ST STREET,29,56.9,53.7,10/1/12,Weekday,"(41.83846700, -87.62681800)"
2396,STATE,3200 SOUTH,29,11.1,32.4,10/1/12,Weekday,"(41.83650500, -87.62675500)"
2397,STATE,33RD STREET,29,23.5,49.7,10/1/12,Weekday,"(41.83482700, -87.62671700)"
2398,STATE,3400 SOUTH,29,3.2,24.4,10/1/12,Weekday,"(41.83292500, -87.62665300)"
2399,STATE,35TH STREET,29,223.3,212.7,10/1/12,Weekday,"(41.83116961, -87.62669384)"
2402,STATE,38TH STREET,29,16.8,34.5,10/1/12,Weekday,"(41.82568300, -87.62650700)"
2404,STATE,40TH STREET (north leg),29,18.6,29.8,10/1/12,Weekday,"(41.82204300, -87.62648700)"
2405,STATE,41ST STREET,29,97,87.7,10/1/12,Weekday,"(41.82023524, -87.62649871)"
2407,STATE,42ND STREET,29,24.7,26.5,10/1/12,Weekday,"(41.81840800, -87.62640300)"
2408,STATE,43RD STREET,29,113.5,86.7,10/1/12,Weekday,"(41.81659818, -87.62639712)"
2409,STATE,44TH STREET,29,26.9,40.1,10/1/12,Weekday,"(41.81480300, -87.62630500)"
2411,STATE,46TH STREET,29,7.5,13.4,10/1/12,Weekday,"(41.81100200, -87.62620300)"
2413,STATE,48TH STREET,29,38.5,20.3,10/1/12,Weekday,"(41.80753905, -87.62615059)"
2414,STATE,49TH ST.(extd. to r.o.w.),29,58.6,49.8,10/1/12,Weekday,"(41.80572300, -87.62606500)"
2415,STATE,50TH STREET,29,10.2,11.3,10/1/12,Weekday,"(41.80402000, -87.62601000)"
2417,STATE,5200 SOUTH,29,15.2,6.1,10/1/12,Weekday,"(41.80000222, -87.62594296)"
2418,STATE,53RD STREET,29,24.1,32.1,10/1/12,Weekday,"(41.79823081, -87.62591526)"
2419,STATE,54TH STREET,29,9.1,22.2,10/1/12,Weekday,"(41.79655404, -87.62583800)"
2421,STATE,GARFIELD,29,156.3,181.4,10/1/12,Weekday,"(41.79404234, -87.62579883)"
2422,STATE,56TH STREET,29,21.1,20.6,10/1/12,Weekday,"(41.79273800, -87.62572200)"
2423,STATE,57TH STREET,29,57.6,57.8,10/1/12,Weekday,"(41.79122300, -87.62568300)"
2424,STATE,58TH STREET,29,33.7,56,10/1/12,Weekday,"(41.78914500, -87.62563800)"
2426,STATE,60TH STREET,"29,59",30.7,51.3,10/1/12,Weekday,"(41.78570300, -87.62557500)"
2427,STATE,61ST STREET (north leg),29,29.8,56,10/1/12,Weekday,"(41.78389500, -87.62551300)"
2428,STATE,6200 SOUTH,29,4.5,5.3,10/1/12,Weekday,"(41.78236730, -87.62545084)"
2429,STATE,63RD STREET,29,88.9,193.3,10/1/12,Weekday,"(41.78019854, -87.62549631)"
2430,STATE,64TH STREET,29,0.8,2.6,10/1/12,Weekday,"(41.77743200, -87.62533000)"
2431,STATE,65TH STREET,29,1.1,1.7,10/1/12,Weekday,"(41.77628482, -87.62533405)"
2432,STATE,66TH STREET,29,3.4,14.4,10/1/12,Weekday,"(41.77472300, -87.62533500)"
2434,STATE,68TH STREET,29,6.3,30.3,10/1/12,Weekday,"(41.77108769, -87.62525994)"
2435,69TH BUS BRIDGE,RED LINE STATION,29,216.1,395.3,10/1/12,Weekday,"(41.76882239, -87.62530655)"
2436,LAFAYETTE,70TH STREET,29,7.6,8.4,10/1/12,Weekday,"(41.76736000, -87.62661500)"
2437,LAFAYETTE,71ST STREET,29,77.2,81,10/1/12,Weekday,"(41.76532402, -87.62664517)"
2438,LAFAYETTE,72ND STREET,29,16,19.6,10/1/12,Weekday,"(41.76389300, -87.62657800)"
2439,LAFAYETTE,73RD STREET,29,11.9,18.7,10/1/12,Weekday,"(41.76200700, -87.62652300)"
2440,LAFAYETTE,74TH STREET,29,7.5,26.9,10/1/12,Weekday,"(41.76025300, -87.62649800)"
2441,LAFAYETTE,75TH STREET,29,72.1,171.6,10/1/12,Weekday,"(41.75834119, -87.62647100)"
2442,LAFAYETTE,76TH STREET,"29,75",38.1,36.4,10/1/12,Weekday,"(41.75656500, -87.62637000)"
2443,LAFAYETTE,77TH STREET,"29,75",8,7.2,10/1/12,Weekday,"(41.75473800, -87.62627300)"
2444,LAFAYETTE,78TH STREET,"29,75",47.2,102.1,10/1/12,Weekday,"(41.75287434, -87.62599394)"
2446,LAFAYETTE,79TH STREET,29,212.3,312.2,10/1/12,Weekday,"(41.75075956, -87.62587395)"
2447,LAFAYETTE,80TH STREET,29,5.2,7.4,10/1/12,Weekday,"(41.74927500, -87.62580000)"
2448,LAFAYETTE,81ST STREET,29,3.6,6.3,10/1/12,Weekday,"(41.74742500, -87.62573300)"
2449,LAFAYETTE,82ND STREET,29,2.4,6.1,10/1/12,Weekday,"(41.74558500, -87.62572800)"
2450,LAFAYETTE,83RD STREET,29,38.1,77.3,10/1/12,Weekday,"(41.74384000, -87.62567300)"
2451,LAFAYETTE,84TH STREET,29,5.2,14.1,10/1/12,Weekday,"(41.74191800, -87.62565200)"
2452,LAFAYETTE,85TH STREET,29,0.9,2.6,10/1/12,Weekday,"(41.74013300, -87.62556000)"
2453,LAFAYETTE,8600 SOUTH,29,12.6,101.2,10/1/12,Weekday,"(41.73739173, -87.62560064)"
2454,LAFAYETTE,87TH STREET,29,190.1,170.4,10/1/12,Weekday,"(41.73596300, -87.62546000)"
2455,LAFAYETTE,8800 SOUTH,29,15.5,12.1,10/1/12,Weekday,"(41.73488554, -87.62547330)"
2457,LAFAYETTE,91ST STREET,29,20.1,72,10/1/12,Weekday,"(41.72920000, -87.62526000)"
2458,LAFAYETTE,92ND STREET,29,3.2,17.1,10/1/12,Weekday,"(41.72732800, -87.62520300)"
2459,LAFAYETTE,93RD STREET,29,4.6,29.7,10/1/12,Weekday,"(41.72554300, -87.62518800)"
2460,LAFAYETTE,94TH STREET,29,0.7,18.5,10/1/12,Weekday,"(41.72368200, -87.62514300)"
2461,95TH STREET,LANGLEY,"4,N5,95E,111",22.1,10.6,10/1/12,Weekday,"(41.72190775, -87.60697502)"
2462,COTTAGE GROVE,95TH STREET,"4,N5,95E",663.7,113.4,10/1/12,Weekday,"(41.72240198, -87.60436028)"
2463,COTTAGE GROVE,LYON,"4,N5,95E",58.5,27.2,10/1/12,Weekday,"(41.72395799, -87.60437429)"
2464,COTTAGE GROVE,93RD STREET,"4,N5,95E",605.3,155.7,10/1/12,Weekday,"(41.72552373, -87.60443353)"
2465,COTTAGE GROVE,92ND STREET,4,98.3,13.4,10/1/12,Weekday,"(41.72742312, -87.60449160)"
2466,COTTAGE GROVE,91ST STREET,4,172.6,23.8,10/1/12,Weekday,"(41.72927494, -87.60451852)"
2467,COTTAGE GROVE,90TH STREET,4,123.1,30.2,10/1/12,Weekday,"(41.73108929, -87.60455794)"
2468,COTTAGE GROVE,89TH STREET,4,85.4,22.4,10/1/12,Weekday,"(41.73293698, -87.60460098)"
2469,COTTAGE GROVE,88TH STREET,4,49.1,17.4,10/1/12,Weekday,"(41.73472484, -87.60464841)"
2470,COTTAGE GROVE,87TH STREET,4,665.4,217.4,10/1/12,Weekday,"(41.73653769, -87.60469368)"
2471,COTTAGE GROVE,86TH STREET,4,306.6,89.9,10/1/12,Weekday,"(41.73836438, -87.60474161)"
2472,COTTAGE GROVE,85TH STREET,4,182.6,32.9,10/1/12,Weekday,"(41.74025082, -87.60479464)"
2473,COTTAGE GROVE,84TH STREET,4,125.7,77.6,10/1/12,Weekday,"(41.74202882, -87.60484464)"
2474,COTTAGE GROVE,83RD STREET,4,414,168.7,10/1/12,Weekday,"(41.74392753, -87.60485406)"
2475,COTTAGE GROVE,82ND STREET,4,239.4,125.9,10/1/12,Weekday,"(41.74577953, -87.60493006)"
2477,COTTAGE GROVE,80TH STREET,4,160,136.8,10/1/12,Weekday,"(41.74941453, -87.60501406)"
2478,COTTAGE GROVE,79TH STREET,4,872.2,692.9,10/1/12,Weekday,"(41.75115870, -87.60510870)"
2479,COTTAGE GROVE,78TH STREET,4,50.7,31.9,10/1/12,Weekday,"(41.75305378, -87.60509523)"
2481,COTTAGE GROVE,76TH STREET,4,77.6,90.9,10/1/12,Weekday,"(41.75668078, -87.60520623)"
2483,COTTAGE GROVE,74TH STREET,4,54.7,60.8,10/1/12,Weekday,"(41.76033178, -87.60532522)"
2484,COTTAGE GROVE,73RD STREET,4,64.4,59.6,10/1/12,Weekday,"(41.76214878, -87.60537522)"
2485,COTTAGE GROVE,ANTHONY,4,18.8,107.6,10/1/12,Weekday,"(41.76337678, -87.60540122)"
2487,COTTAGE GROVE,7000 SOUTH,4,4.5,3.2,10/1/12,Weekday,"(41.76753088, -87.60552744)"
2488,COTTAGE GROVE,69TH STREET,4,54.5,43.9,10/1/12,Weekday,"(41.76943365, -87.60557233)"
2489,COTTAGE GROVE,68TH STREET,4,13.4,12.9,10/1/12,Weekday,"(41.77130265, -87.60561642)"
2490,COTTAGE GROVE,67TH STREET,4,332.7,323,10/1/12,Weekday,"(41.77303858, -87.60562840)"
2491,COTTAGE GROVE,MARQUETTE RD,4,109,73.3,10/1/12,Weekday,"(41.77487272, -87.60569199)"
2492,COTTAGE GROVE,65TH STREET,4,68.6,92.5,10/1/12,Weekday,"(41.77663800, -87.60573800)"
2493,COTTAGE GROVE,64TH STREET,4,47.8,142.3,10/1/12,Weekday,"(41.77846300, -87.60577700)"
2495,COTTAGE GROVE,62ND STREET,4,32.4,52.5,10/1/12,Weekday,"(41.78215602, -87.60585824)"
2496,COTTAGE GROVE,61ST STREET,4,130.2,186.3,10/1/12,Weekday,"(41.78397363, -87.60587794)"
2497,COTTAGE GROVE,60TH STREET,4,78.6,92.1,10/1/12,Weekday,"(41.78573679, -87.60593411)"
2498,COTTAGE GROVE,59TH STREET,"2,4",47.8,57.1,10/1/12,Weekday,"(41.78763132, -87.60597224)"
2499,COTTAGE GROVE,58TH STREET,"2,4",187.3,233.1,10/1/12,Weekday,"(41.78939857, -87.60602334)"
2501,COTTAGE GROVE,56TH STREET,"2,4",7.2,28.2,10/1/12,Weekday,"(41.79309193, -87.60610411)"
2503,COTTAGE GROVE,54TH STREET,"2,4",28.2,32.3,10/1/12,Weekday,"(41.79657700, -87.60620000)"
2504,COTTAGE GROVE,53RD STREET,"2,4",118,52.4,10/1/12,Weekday,"(41.79854939, -87.60622371)"
2505,COTTAGE GROVE,52ND STREET,"2,4",34.2,28.1,10/1/12,Weekday,"(41.80033300, -87.60627000)"
2506,COTTAGE GROVE,DREXEL SQUARE DRIVE,"2,4",17.7,24.3,10/1/12,Weekday,"(41.80130326, -87.60626446)"
2507,COTTAGE GROVE,51ST STREET,4,358.1,265.5,10/1/12,Weekday,"(41.80247747, -87.60629813)"
2508,COTTAGE GROVE,50TH STREET,4,39.3,47.1,10/1/12,Weekday,"(41.80393800, -87.60634000)"
2509,COTTAGE GROVE,49TH STREET,4,155.7,162.3,10/1/12,Weekday,"(41.80572800, -87.60639000)"
2510,COTTAGE GROVE,48TH STREET,4,27.3,83.8,10/1/12,Weekday,"(41.80758800, -87.60643200)"
2513,COTTAGE GROVE,45TH STREET,4,129.1,235.2,10/1/12,Weekday,"(41.81304500, -87.60656000)"
2514,COTTAGE GROVE,44TH STREET,4,49.2,83.9,10/1/12,Weekday,"(41.81479800, -87.60659200)"
2515,COTTAGE GROVE,43RD STREET,4,223.2,416.9,10/1/12,Weekday,"(41.81670687, -87.60661044)"
2516,COTTAGE GROVE,42ND STREET,4,64.4,85.4,10/1/12,Weekday,"(41.81846300, -87.60668500)"
2517,COTTAGE GROVE,41ST STREET (north leg),4,40.7,34.6,10/1/12,Weekday,"(41.82036300, -87.60674500)"
2518,COTTAGE GROVE,40TH STREET,4,63.1,98.7,10/1/12,Weekday,"(41.82135700, -87.60677200)"
2519,COTTAGE GROVE,OAKWOOD BLVD,4,12.8,42.3,10/1/12,Weekday,"(41.82257538, -87.60678482)"
2520,COTTAGE GROVE,PERSHING,4,104.6,136.3,10/1/12,Weekday,"(41.82428475, -87.60697907)"
2521,COTTAGE GROVE,38TH STREET,4,53.4,65.1,10/1/12,Weekday,"(41.82602459, -87.60786298)"
2522,COTTAGE GROVE,37TH STREET,4,64.4,103.6,10/1/12,Weekday,"(41.82759300, -87.60867700)"
2523,COTTAGE GROVE,36TH STREET,4,39.7,53.4,10/1/12,Weekday,"(41.82903609, -87.60941632)"
2524,COTTAGE GROVE,35TH STREET,4,84.5,97.7,10/1/12,Weekday,"(41.83108599, -87.61047889)"
2526,35TH STREET,RHODES (east leg),"4,35",190.2,88.2,10/1/12,Weekday,"(41.83131000, -87.61312500)"
2527,35TH STREET,LAKE MEADOWS S.C.ENTRANCE,"4,35",357.8,197.5,10/1/12,Weekday,"(41.83128300, -87.61497500)"
2530,COLUMBUS,RANDOLPH,4,79.8,280.6,10/1/12,Weekday,"(41.88478000, -87.62051300)"
2532,S.WATER m.levl,150' east of MICHIGAN,"4,124",162.4,34.9,10/1/12,Weekday,"(41.88683708, -87.62322658)"
2534,35TH STREET,RHODES (west leg),"4,35",318.8,438.2,10/1/12,Weekday,"(41.83108222, -87.61402260)"
2535,35TH STREET,COTTAGE GROVE,4,107.8,135.8,10/1/12,Weekday,"(41.83108064, -87.61107653)"
2536,COTTAGE GROVE,36TH STREET,4,68.7,84.7,10/1/12,Weekday,"(41.82919637, -87.60967050)"
2537,COTTAGE GROVE,37TH STREET,4,98.5,78.8,10/1/12,Weekday,"(41.82782908, -87.60896572)"
2538,COTTAGE GROVE,38TH STREET,4,62.2,111.7,10/1/12,Weekday,"(41.82611917, -87.60809193)"
2539,COTTAGE GROVE,PERSHING,4,175.5,140.3,10/1/12,Weekday,"(41.82411700, -87.60706800)"
2540,COTTAGE GROVE,OAKWOOD(west leg)/DREXEL,4,42.2,33.5,10/1/12,Weekday,"(41.82294700, -87.60692300)"
2542,COTTAGE GROVE,40TH STREET,4,81.2,92.7,10/1/12,Weekday,"(41.82166300, -87.60689700)"
2543,COTTAGE GROVE,41ST STREET (south leg),4,25.5,53.7,10/1/12,Weekday,"(41.82042891, -87.60681935)"
2544,COTTAGE GROVE,42ND STREET,4,89.2,112.3,10/1/12,Weekday,"(41.81877000, -87.60683000)"
2546,COTTAGE GROVE,44TH STREET,4,79.3,62.9,10/1/12,Weekday,"(41.81513700, -87.60673300)"
2547,COTTAGE GROVE,45TH STREET,4,196.4,143.8,10/1/12,Weekday,"(41.81332500, -87.60672300)"
2548,COTTAGE GROVE,46TH STREET,4,62.4,100.8,10/1/12,Weekday,"(41.81147700, -87.60667500)"
2549,COTTAGE GROVE,47TH STREET,4,553.7,364.4,10/1/12,Weekday,"(41.80964899, -87.60667736)"
2550,COTTAGE GROVE,48TH STREET,4,27.9,45.9,10/1/12,Weekday,"(41.80785200, -87.60659500)"
2551,COTTAGE GROVE,49TH STREET,4,167.7,180.1,10/1/12,Weekday,"(41.80563201, -87.60659236)"
2552,COTTAGE GROVE,50TH STREET,4,33.2,65,10/1/12,Weekday,"(41.80420164, -87.60655147)"
2553,COTTAGE GROVE,51ST STREET,4,357.2,425.8,10/1/12,Weekday,"(41.80233514, -87.60653007)"
2554,COTTAGE GROVE,BOWEN,"2,4",19.9,38.9,10/1/12,Weekday,"(41.80157586, -87.60649610)"
2555,COTTAGE GROVE,52ND STREET,"2,4",16.3,37.9,10/1/12,Weekday,"(41.80041300, -87.60642500)"
2556,COTTAGE GROVE,53RD STREET,"2,4",55.9,123.6,10/1/12,Weekday,"(41.79849457, -87.60640775)"
2557,COTTAGE GROVE,54TH STREET,"2,4",28,41.6,10/1/12,Weekday,"(41.79676700, -87.60634000)"
2558,COTTAGE GROVE,55TH STREET,"2,4",301.3,256.5,10/1/12,Weekday,"(41.79508678, -87.60633032)"
2559,COTTAGE GROVE,56TH STREET,"2,4",3.8,8.6,10/1/12,Weekday,"(41.79313950, -87.60632880)"
2560,COTTAGE GROVE,57TH STREET,"2,4",40.9,58.9,10/1/12,Weekday,"(41.79145101, -87.60624970)"
2561,COTTAGE GROVE,58TH STREET,"2,4",194.3,203.6,10/1/12,Weekday,"(41.78968132, -87.60623817)"
2562,COTTAGE GROVE,59TH STREET,"2,4",76.9,29.8,10/1/12,Weekday,"(41.78805632, -87.60620117)"
2563,COTTAGE GROVE,60TH STREET,4,90,94.2,10/1/12,Weekday,"(41.78578932, -87.60616917)"
2564,COTTAGE GROVE,61ST STREET,4,174,154,10/1/12,Weekday,"(41.78413693, -87.60612993)"
2565,COTTAGE GROVE,62ND STREET,4,42.3,39.7,10/1/12,Weekday,"(41.78238300, -87.60606200)"
2566,COTTAGE GROVE,63RD STREET,4,952.1,548.7,10/1/12,Weekday,"(41.78052475, -87.60603975)"
2567,COTTAGE GROVE,64TH STREET,4,102.3,59.3,10/1/12,Weekday,"(41.77869300, -87.60598000)"
2568,COTTAGE GROVE,65TH STREET,4,90.2,86.5,10/1/12,Weekday,"(41.77687116, -87.60595976)"
2569,COTTAGE GROVE,MARQUETTE RD,4,61.3,122.5,10/1/12,Weekday,"(41.77504870, -87.60592023)"
2570,COTTAGE GROVE,67TH STREET,4,356.7,384,10/1/12,Weekday,"(41.77325003, -87.60590976)"
2571,COTTAGE GROVE,68TH STREET,4,10.3,16.4,10/1/12,Weekday,"(41.77140980, -87.60583744)"
2572,COTTAGE GROVE,69TH STREET,4,33.9,51.9,10/1/12,Weekday,"(41.76958568, -87.60579646)"
2573,COTTAGE GROVE,7000 SOUTH,4,3,3.1,10/1/12,Weekday,"(41.76753842, -87.60575222)"
2574,COTTAGE GROVE,71ST STREET/SOUTH CHICAGO,4,299.5,419.1,10/1/12,Weekday,"(41.76622334, -87.60572291)"
2575,COTTAGE GROVE,ANTHONY,4,6.9,16.5,10/1/12,Weekday,"(41.76360531, -87.60564557)"
2576,COTTAGE GROVE,73RD STREET,4,40,69.8,10/1/12,Weekday,"(41.76231245, -87.60557660)"
2577,COTTAGE GROVE,74TH STREET,4,38.2,68.5,10/1/12,Weekday,"(41.76052752, -87.60557434)"
2578,COTTAGE GROVE,75TH STREET,4,275.6,321,10/1/12,Weekday,"(41.75869215, -87.60548630)"
2579,COTTAGE GROVE,76TH STREET,4,54.4,108.5,10/1/12,Weekday,"(41.75684024, -87.60546971)"
2580,COTTAGE GROVE,77TH STREET,4,52.9,95.6,10/1/12,Weekday,"(41.75499979, -87.60541792)"
2581,COTTAGE GROVE,78TH STREET,4,48.3,230.2,10/1/12,Weekday,"(41.75319910, -87.60538401)"
2582,COTTAGE GROVE,79TH STREET,4,718.5,709.7,10/1/12,Weekday,"(41.75110449, -87.60535820)"
2583,COTTAGE GROVE,80TH STREET,4,124.5,189.5,10/1/12,Weekday,"(41.74957593, -87.60531584)"
2584,COTTAGE GROVE,81ST STREET,4,118.8,223,10/1/12,Weekday,"(41.74775200, -87.60522500)"
2585,COTTAGE GROVE,82ND STREET,4,101.2,295.3,10/1/12,Weekday,"(41.74591200, -87.60517500)"
2587,COTTAGE GROVE,84TH STREET,4,42.3,126.2,10/1/12,Weekday,"(41.74217302, -87.60507596)"
2588,COTTAGE GROVE,85TH STREET,4,27.8,175,10/1/12,Weekday,"(41.74035502, -87.60501796)"
2590,COTTAGE GROVE,87TH STREET,4,265.8,658.6,10/1/12,Weekday,"(41.73677467, -87.60496371)"
2591,COTTAGE GROVE,88TH STREET,4,21,47.5,10/1/12,Weekday,"(41.73494200, -87.60487300)"
2592,COTTAGE GROVE,89TH STREET,4,21.7,119.4,10/1/12,Weekday,"(41.73314300, -87.60483000)"
2593,COTTAGE GROVE,90TH STREET,4,20.3,153.7,10/1/12,Weekday,"(41.73134300, -87.60480000)"
2595,COTTAGE GROVE,92ND STREET,4,9.6,147.4,10/1/12,Weekday,"(41.72759403, -87.60470335)"
2596,COTTAGE GROVE,93RD STREET,"4,N5,95E",164.2,374,10/1/12,Weekday,"(41.72545666, -87.60468034)"
2597,COTTAGE GROVE,LYON,"4,N5,95E",10.7,52.1,10/1/12,Weekday,"(41.72429300, -87.60463700)"
2599,COTTAGE GROVE,95TH STREET,"4,N5,95E",107.1,576.7,10/1/12,Weekday,"(41.72222808, -87.60460730)"
2600,95TH STREET,LANGLEY,"4,N5,95E,111",18,31.2,10/1/12,Weekday,"(41.72212421, -87.60679713)"
2601,79TH STREET,BRANDON,"6,79",167.1,1.4,10/1/12,Weekday,"(41.75202871, -87.54692016)"
2603,79TH STREET,COLES (west leg),79,214.9,7,10/1/12,Weekday,"(41.75199788, -87.55011391)"
2604,79TH STREET,EXCHANGE AND METRA,79,425.4,27.5,10/1/12,Weekday,"(41.75196194, -87.55290879)"
2607,79TH STREET,MARQUETTE AVENUE,79,436,96.1,10/1/12,Weekday,"(41.75188949, -87.55896165)"
